Time,FP1,FP2,C3,C4,O1,O2,SPR1,SPR2,ECG1,ECG2
92.175,199.863,64.497,257.447,165.845,-225.340,7.849,-27.595,-60.550,3.793,20.672
92.180,138.035,104.039,172.287,209.037,-254.879,15.691,-28.896,-37.779,4.915,11.431
92.185,136.223,125.273,-50.453,231.956,-350.263,-17.401,-29.998,-45.827,-7.049,1.303
92.190,164.357,184.116,-216.299,218.846,-470.644,-42.667,-29.937,-105.002,-5.660,-18.753
92.195,135.237,203.788,-203.635,153.714,-446.986,-37.104,-30.015,-77.942,-0.255,-41.747
92.200,75.300,136.892,-197.187,89.791,-452.299,-39.482,-30.040,-39.942,-7.513,-37.387
92.205,9.863,58.627,-138.944,91.461,-441.162,-22.105,-28.303,-40.376,-2.174,-30.076
92.210,-80.204,40.536,-230.880,38.543,-401.608,-63.259,-27.467,-89.964,-4.582,-42.454
92.215,-154.565,14.218,-337.382,-61.700,-374.593,-28.820,-26.089,-96.497,-11.308,-62.659
92.220,-141.636,-32.143,-290.056,-49.420,-372.414,62.412,-24.100,-48.132,-8.112,-48.670
92.225,-94.643,-67.026,-217.364,10.757,-280.746,33.675,-23.403,-35.392,-13.331,-66.548
92.230,-137.361,-94.324,-189.040,29.290,-244.256,41.968,-21.405,-5.813,-11.885,-55.806
92.235,-196.145,-120.534,-255.078,35.569,-245.954,0.716,-21.009,-69.938,2.264,-39.815
92.240,-170.825,-102.501,-322.354,-36.217,-192.080,-65.171,-20.671,-115.734,-10.729,-38.019
92.245,-165.515,-102.676,-404.303,-131.431,-166.475,-55.755,-20.975,-59.201,-14.476,-53.507
92.250,-150.500,-74.746,-401.215,-163.439,-213.839,6.799,-20.421,-62.244,3.405,-65.669
92.255,-87.075,-101.289,-331.253,-128.171,-289.153,-56.812,-18.523,-71.092,-7.036,-58.058
92.260,-12.365,-51.121,-248.171,-113.019,-326.732,-88.575,-17.999,-152.010,1.911,-70.253
92.265,2.475,-71.725,-150.293,-159.634,-341.979,-113.430,-16.727,-48.983,1.648,-34.267
92.270,-43.236,-80.197,-54.948,-158.813,-343.974,-109.132,-15.468,-20.688,-21.439,-55.040
92.275,28.493,-56.947,-9.085,-116.782,-312.945,-62.105,-14.708,-92.140,-28.755,-48.508
92.280,52.273,-34.624,45.986,-125.405,-310.105,-96.312,-13.802,-101.292,-2.851,-46.754
92.285,23.315,-20.816,113.609,-110.916,-259.296,-137.949,-11.760,-70.857,3.527,-55.115
92.290,94.863,90.649,204.671,-32.829,-178.029,-118.091,-13.298,-83.982,-10.412,-45.955
92.295,170.982,172.148,215.144,32.708,-228.236,-128.496,-12.172,-69.812,-9.094,-33.411
92.300,167.028,172.093,196.453,33.996,-296.306,-128.865,-11.110,-67.724,-2.613,-27.966
92.305,108.798,102.651,173.658,-46.460,-226.603,-126.906,-11.047,-78.917,-30.181,-46.958
92.310,111.205,-53.234,149.833,-125.914,-156.353,-234.807,-11.719,-114.175,-19.370,-12.122
92.315,70.912,-124.028,193.440,-235.180,-78.623,-255.018,-10.937,-68.835,-5.011,-33.993
92.320,-19.850,-136.718,163.757,-260.884,-81.355,-176.610,-11.412,-53.230,2.770,-47.485
92.325,-25.663,-51.777,102.032,-211.152,-133.539,-100.321,-11.070,-77.389,-9.933,-37.486
92.330,12.518,25.652,43.745,-216.079,-110.473,-88.575,-10.654,-126.100,-9.403,-60.602
92.335,-25.839,50.853,-61.757,-189.616,-108.280,-68.669,-10.091,-84.593,-6.072,-31.610
92.340,-37.682,85.373,-47.888,-192.782,-48.937,-71.824,-10.444,-49.603,-11.563,-35.971
92.345,87.343,68.868,9.301,-199.245,62.711,-103.678,-9.099,-74.263,5.247,-40.516
92.350,106.043,53.992,44.884,-161.279,-8.528,-89.971,-8.810,-117.020,27.314,-17.968
92.355,61.725,5.762,31.311,-149.088,-108.619,-81.580,-8.908,-99.626,18.213,-59.260
92.360,132.135,-6.482,26.587,-101.433,-104.838,-23.264,-7.464,-60.406,7.471,-48.149
92.365,181.973,113.004,-54.754,-62.576,-117.810,-5.553,-8.244,-71.779,9.846,-49.762
92.370,168.387,128.535,-34.243,-55.526,-29.742,-20.829,-8.316,-93.030,2.031,-47.039
92.375,161.708,115.329,48.169,-109.670,51.737,-41.657,-8.635,-119.969,-11.407,-52.273
92.380,215.102,70.701,37.779,-106.972,22.029,-127.680,-9.530,-78.127,-14.442,-66.220
92.385,127.554,68.979,15.942,-138.760,-64.607,-119.173,-8.457,-66.792,2.684,-75.721
92.390,85.108,93.112,22.032,-145.636,-116.733,-85.613,-8.607,-77.301,-12.789,-58.000
92.395,103.434,175.519,26.194,-79.592,-36.973,-33.967,-8.477,-130.668,-1.449,-52.073
92.400,75.669,207.222,61.950,-113.684,-16.495,-67.469,-9.277,-98.315,-4.803,-49.727
92.405,67.496,161.398,93.000,-83.853,-59.550,-91.549,-9.406,-67.729,-0.332,-40.277
92.410,116.202,101.461,126.090,-60.537,-57.589,-27.232,-9.657,-70.134,3.484,-71.629
92.415,213.087,91.572,140.662,-47.151,12.688,-13.714,-9.535,-115.765,7.421,-47.824
92.420,268.662,15.744,126.378,-29.022,85.509,48.624,-11.072,-121.086,-4.047,-68.132
92.425,267.126,-12.021,91.492,14.237,122.124,111.036,-12.019,-79.067,-11.994,-74.630
92.430,283.736,-31.759,93.505,45.039,107.926,122.304,-10.986,-65.268,-9.168,-65.239
92.435,240.961,-92.093,77.146,24.661,128.097,122.178,-11.185,-91.627,-14.741,-67.870
92.440,203.106,-116.923,92.213,72.541,151.509,81.686,-11.810,-141.604,-9.683,-68.271
92.445,276.326,-99.353,160.356,60.726,226.550,85.863,-11.656,-95.819,0.044,-63.567
92.450,301.937,-108.230,158.399,46.477,298.381,94.449,-13.023,-59.151,2.289,-66.978
92.455,315.926,-117.490,142.985,81.898,244.326,19.851,-13.139,-75.924,11.096,-82.091
92.460,344.632,-77.928,114.721,77.675,225.096,-6.093,-12.958,-66.984,6.365,-57.775
92.465,337.233,-35.645,88.169,77.825,238.952,81.230,-11.202,-159.336,0.105,-57.938
92.470,338.957,-5.868,77.508,64.636,139.926,56.009,-13.890,-106.011,-5.393,-85.562
92.475,297.814,18.019,70.948,13.611,61.231,-2.082,-14.190,-72.695,-4.602,-68.004
92.480,228.812,27.455,7.871,-47.083,38.624,-23.546,-14.912,-93.148,-9.806,-79.718
92.485,213.049,4.505,-48.095,-52.695,-38.995,-138.886,-15.648,-115.115,1.648,-65.838
92.490,173.167,13.293,-56.409,-102.508,-47.861,-122.680,-15.086,-102.890,-16.896,-79.915
92.495,129.197,-31.771,-74.292,-124.465,-79.126,-98.707,-14.501,-21.410,-5.349,-73.233
92.500,129.420,-65.418,-96.744,-95.289,-113.966,-46.743,-14.920,-89.159,-7.146,-82.849
92.505,107.434,-139.998,-102.558,-45.137,-71.675,8.835,-15.369,-158.610,-4.899,-68.428
92.510,103.211,-206.244,-176.934,63.089,-40.709,49.987,-14.235,-99.930,5.198,-66.995
92.515,108.306,-138.011,-232.671,113.047,-17.316,76.393,-14.743,-93.684,-28.361,-56.094
92.520,179.563,-55.517,-202.387,49.909,14.684,44.165,-14.643,-91.809,-40.388,-56.737
92.525,174.860,-31.108,-172.618,-22.344,-45.963,1.050,-16.003,-101.972,-58.665,-50.484
92.530,140.787,32.604,-105.923,-70.356,-56.767,-52.548,-16.962,-99.312,-55.973,-47.080
92.535,159.194,18.232,-49.771,-90.138,-15.104,-119.729,-16.877,-133.824,-54.240,-34.050
92.540,151.154,1.939,-9.271,-51.332,-47.357,-87.527,-17.041,-103.525,-41.875,-33.348
92.545,110.731,-29.160,-55.677,-45.950,-76.836,-163.435,-17.902,-77.214,-53.684,-19.016
92.550,137.814,12.459,-111.387,-58.651,-109.882,-217.427,-17.797,-93.837,-39.110,-12.514
92.555,101.939,23.542,-173.068,-72.068,-130.698,-148.246,-18.949,-137.270,-20.033,-5.077
92.560,73.838,32.526,-159.063,-66.624,-136.522,-114.514,-19.007,-121.913,6.724,-14.607
92.565,145.369,1.743,-132.905,-66.708,-88.263,-146.821,-20.691,-75.497,-29.821,-48.623
92.570,122.456,-26.322,-198.965,-57.567,-104.058,-123.534,-20.668,-88.309,-23.846,-57.571
92.575,89.190,5.740,-215.570,-63.092,-81.915,-141.398,-22.109,-120.942,-41.466,-25.159
92.580,2.655,126.878,-183.521,-25.882,-100.363,-165.737,-22.106,-145.756,-35.742,-62.335
92.585,-57.970,186.038,-109.207,-22.580,-65.194,-145.471,-23.574,-89.370,-0.353,-39.991
92.590,-112.804,178.579,-21.951,-35.041,-73.119,-179.455,-23.596,-81.364,-3.925,-48.648
92.595,-102.619,154.908,8.726,38.730,-58.684,-152.607,-24.353,-107.020,4.532,-73.856
92.600,-71.332,99.034,-8.486,131.118,-24.327,-100.488,-24.319,-151.368,-1.965,-49.441
92.605,-59.851,99.913,65.515,149.574,20.160,-117.069,-24.555,-105.930,3.663,-83.007
92.610,-6.831,131.063,111.400,148.407,62.866,-164.883,-25.432,-86.194,-18.287,-107.953
92.615,14.829,114.395,63.414,115.684,81.584,-184.009,-26.187,-99.540,-14.233,-120.370
92.620,7.677,83.824,-41.971,62.896,51.602,-196.178,-26.440,-133.618,-2.816,-85.502
92.625,-0.897,65.464,-147.043,77.921,-21.298,-201.599,-25.030,-130.085,-7.579,-95.093
92.630,82.546,61.350,-167.145,105.434,-57.084,-136.319,-25.673,-101.169,13.272,-86.501
92.635,130.878,65.610,-74.254,180.629,-15.398,-105.612,-25.792,-90.939,5.721,-82.087
92.640,189.278,108.883,88.812,224.201,58.714,-107.526,-27.067,-113.854,-15.705,-93.057
92.645,162.540,111.384,121.593,259.718,148.279,-78.978,-27.022,-156.622,2.584,-94.444
92.650,154.333,153.473,100.585,277.473,228.729,-42.892,-26.983,-113.188,3.178,-84.067
92.655,144.418,153.900,88.621,198.065,210.166,-121.492,-27.810,-84.220,0.104,-99.107
92.660,202.388,141.288,62.511,130.742,295.226,-150.302,-28.656,-97.024,3.261,-86.749
92.665,250.020,142.179,-3.536,60.043,278.100,-125.367,-28.161,-154.952,16.433,-45.095
92.670,211.331,117.553,46.670,30.437,204.631,-101.522,-29.306,-125.795,9.142,30.235
92.675,196.731,88.161,110.291,-7.543,183.075,-140.248,-29.542,-91.682,8.012,100.227
92.680,186.355,50.514,33.324,-72.302,85.446,-168.547,-29.573,-88.051,11.114,185.106
92.685,120.939,74.873,-15.153,-64.816,70.181,-208.445,-32.044,-150.526,-26.391,353.673
92.690,93.160,94.722,-63.335,-32.804,54.827,-150.912,-31.189,-153.506,-93.359,511.780
92.695,109.876,27.478,-125.166,-1.776,34.814,-61.387,-33.651,-183.311,-196.522,495.576
92.700,135.289,-21.527,-120.753,59.517,15.530,-56.812,-32.525,-95.565,-209.748,307.032
92.705,142.717,-56.730,-91.222,54.215,-7.767,-173.824,-35.109,-86.381,-161.668,-202.128
92.710,136.225,-80.314,-122.481,7.812,-26.344,-225.035,-36.725,-129.238,-48.576,-434.264
92.715,146.592,-55.548,-117.749,-3.526,-93.640,-222.247,-36.603,-141.056,55.854,-464.704
92.720,99.295,-31.735,-103.666,32.472,-154.155,-214.750,-38.078,-55.777,83.060,-341.039
92.725,9.206,-134.083,-108.720,50.682,-107.320,-146.538,-38.980,-66.183,48.919,-85.536
92.730,-67.371,-218.728,-135.126,21.389,-24.738,-176.569,-39.603,-164.082,20.262,-32.810
92.735,-56.805,-147.833,-207.127,-15.732,48.233,-184.589,-40.714,-147.026,25.913,-90.875
92.740,-61.566,-156.497,-247.998,-60.508,17.378,-187.246,-42.002,-120.014,23.922,-73.558
92.745,-87.820,-71.809,-227.960,-47.274,-18.471,-97.953,-42.888,-101.476,7.568,12.112
92.750,-188.699,-18.299,-309.538,-45.893,-70.725,-100.152,-42.840,-116.704,9.170,16.105
92.755,-334.500,-120.451,-374.118,-38.329,-50.252,-126.956,-44.788,-122.367,7.876,-30.761
92.760,-365.871,-154.821,-321.571,-45.216,-25.413,-140.724,-43.963,-137.977,-2.576,-6.786
92.765,-324.911,-127.084,-312.094,-97.088,-0.530,-108.089,-45.994,-136.618,31.109,14.564
92.770,-297.951,-121.360,-214.248,-129.401,29.493,-83.027,-46.548,-104.413,-4.694,-16.850
92.775,-269.100,-119.732,-120.978,-155.556,121.478,-19.230,-47.698,-103.520,15.219,11.797
92.780,-329.196,-132.697,-87.132,-126.792,163.428,59.628,-49.036,-133.916,11.214,28.331
92.785,-244.716,-149.796,-77.504,-85.852,179.442,38.798,-50.742,-167.312,-19.253,8.863
92.790,-51.598,-125.753,-102.230,-8.467,178.857,12.695,-51.496,-103.814,4.906,32.940
92.795,9.993,-30.919,-135.751,28.638,130.694,13.179,-54.577,-91.275,-4.061,8.939
92.800,21.083,20.592,-163.941,-43.674,93.047,-66.056,-56.582,-126.868,-10.083,12.932
92.805,86.416,32.878,-142.252,-103.362,38.955,-53.927,-58.681,-172.668,1.769,30.123
92.810,123.647,26.591,-31.603,-97.904,39.442,-70.840,-60.710,-117.519,2.290,56.058
92.815,96.734,35.311,18.105,-23.902,99.532,-100.368,-62.625,-101.915,-8.439,60.463
92.820,71.153,65.648,-6.307,41.227,119.257,-57.988,-63.738,-120.110,-7.588,57.630
92.825,106.531,71.970,-31.411,59.087,221.406,-96.528,-65.807,-155.570,0.943,65.110
92.830,137.647,51.510,36.727,76.038,256.373,-157.843,-66.738,-139.973,14.244,96.803
92.835,141.754,15.729,74.216,41.625,173.207,-199.216,-67.846,-105.884,5.197,119.898
92.840,82.472,20.641,77.012,37.527,176.276,-168.924,-68.881,-112.131,1.942,118.223
92.845,-13.547,55.903,67.165,34.828,121.989,-133.184,-69.791,-135.903,5.007,124.319
92.850,-58.232,39.551,35.729,8.769,53.919,-64.775,-70.782,-155.797,-7.323,116.586
92.855,-31.834,-14.391,65.018,18.921,31.716,-5.089,-72.691,-122.110,6.525,191.642
92.860,5.483,-23.541,98.944,60.538,4.426,9.144,-72.845,-107.558,-5.201,181.282
92.865,-58.600,22.195,122.886,48.217,6.227,-16.298,-74.084,-117.933,19.225,178.920
92.870,-177.491,57.938,119.164,28.891,38.626,-45.838,-75.647,-172.329,15.376,200.571
92.875,-222.679,52.207,120.299,-29.915,44.525,-65.011,-74.780,-139.504,26.536,254.818
92.880,-150.905,-43.794,96.793,-99.236,37.899,-128.445,-75.444,-106.966,15.984,285.005
92.885,-128.647,-86.498,-38.213,-108.401,34.453,-179.477,-76.843,-107.732,11.449,273.467
92.890,-109.987,-81.467,-154.253,-79.428,64.514,-157.230,-75.489,-167.577,12.279,309.847
92.895,-176.929,-14.630,-215.567,-42.366,115.445,-125.011,-76.304,-155.002,24.483,320.969
92.900,-188.498,38.509,-138.507,-12.212,135.021,-106.320,-76.395,-111.862,44.743,316.889
92.905,-175.850,-12.373,-78.478,-2.391,10.001,-92.658,-75.745,-105.255,41.209,357.715
92.910,-157.312,-106.792,-23.648,-49.774,-116.983,-50.313,-74.871,-145.264,38.222,370.747
92.915,-148.810,-132.594,-56.967,-139.644,-210.398,-61.918,-74.532,-176.681,38.839,361.823
92.920,-140.268,-123.946,-72.397,-168.101,-227.539,-40.982,-74.235,-210.483,47.975,346.561
92.925,-170.675,-127.810,-21.072,-149.141,-190.265,6.231,-73.574,-124.850,39.391,326.788
92.930,-116.542,-47.418,-41.617,-76.584,-162.592,21.583,-72.165,-137.385,36.478,325.220
92.935,-84.127,62.416,-27.481,20.464,-168.570,-20.440,-72.655,-137.576,25.912,264.435
92.940,-66.289,139.044,-70.714,56.482,-201.309,-56.221,-70.998,-130.902,26.819,245.907
92.945,-46.479,156.684,-110.723,57.425,-287.901,-92.908,-70.655,-121.966,7.551,197.511
92.950,-77.814,110.541,-66.116,54.379,-410.734,-152.705,-69.349,-135.057,18.980,145.425
92.955,-75.409,58.071,-3.413,33.356,-472.322,-185.864,-69.571,-161.365,1.208,107.039
92.960,41.560,42.712,33.760,77.585,-275.474,-235.549,-68.699,-213.953,-5.701,97.013
92.965,83.984,28.896,61.465,99.840,249.141,-192.040,-67.736,-142.555,-13.142,73.633
92.970,63.084,-29.814,60.200,106.121,475.521,-167.887,-67.578,-110.361,23.714,47.133
92.975,40.057,4.610,80.269,99.260,448.802,-115.875,-65.659,-119.141,-10.168,21.313
92.980,-29.258,74.429,99.826,115.671,260.161,-27.087,-64.858,-152.900,-0.750,-4.178
92.985,-62.912,208.211,118.498,165.787,-90.309,-26.078,-62.833,-135.741,-10.869,5.358
92.990,-16.941,317.659,132.368,199.641,-189.326,-25.211,-62.591,-59.998,-46.357,-59.636
92.995,21.995,315.050,81.680,157.881,-195.081,-18.964,-61.411,-150.755,-2.591,-33.811
93.000,9.074,259.917,112.927,178.499,-194.392,-24.026,-59.861,-177.375,3.233,-22.713
93.005,-55.760,204.769,195.902,151.064,-192.069,57.891,-59.875,-135.313,-21.598,-31.763
93.010,-136.171,206.330,207.530,102.576,-166.495,133.428,-60.924,-128.639,13.771,-27.093
93.015,-153.753,156.708,114.729,115.099,-106.855,109.613,-60.054,-131.813,-22.037,-47.027
93.020,-146.994,55.496,42.701,50.782,-55.717,55.684,-59.412,-133.358,-13.235,-75.892
93.025,-115.278,38.617,-53.428,-8.380,-76.076,13.227,-59.162,-140.868,8.750,-40.057
93.030,-85.122,77.028,-52.572,32.789,-153.973,-24.535,-59.484,-178.159,-26.355,-35.956
93.035,-93.239,130.407,-6.623,12.657,-168.094,12.714,-58.832,-126.730,-18.224,-44.189
93.040,-81.528,182.432,25.709,-35.201,-211.211,13.110,-58.751,-115.274,-1.716,-37.410
93.045,-19.232,188.357,86.865,-66.877,-238.972,-15.150,-57.489,-140.327,-15.454,-69.054
93.050,87.666,161.109,65.645,-84.694,-237.228,-22.819,-56.560,-191.659,1.209,-68.028
93.055,119.636,137.374,33.976,-23.420,-198.339,7.676,-57.421,-135.369,-27.061,-31.891
93.060,69.252,127.382,77.245,47.846,-181.872,-25.170,-55.661,-103.197,-19.205,-24.101
93.065,42.398,160.659,58.095,83.783,-307.682,-145.170,-55.963,-135.681,-4.020,-37.181
93.070,59.687,161.059,37.678,86.847,-325.149,-167.717,-54.492,-185.352,-9.388,-31.481
93.075,72.313,127.896,57.941,21.528,-295.817,-157.976,-53.390,-155.384,-3.708,-45.305
93.080,38.964,71.458,83.851,-10.032,-322.947,-143.012,-53.699,-110.333,-17.950,-48.437
93.085,16.895,106.955,125.835,23.840,-316.575,-86.671,-53.628,-131.913,-8.652,-23.191
93.090,12.842,162.822,171.123,92.939,-293.120,-104.729,-51.639,-162.947,-22.445,-29.560
93.095,51.232,193.716,238.430,201.785,-305.761,-194.330,-51.691,-171.001,-9.097,-28.816
93.100,134.020,183.926,188.351,281.671,-306.970,-149.120,-52.240,-124.663,-7.364,-18.639
93.105,97.124,76.341,128.400,265.281,-252.105,-113.821,-53.042,-123.056,-19.130,-35.049
93.110,91.649,-47.976,148.189,227.546,-230.557,-137.141,-51.857,-139.976,-23.198,-33.120
93.115,118.829,-46.411,211.499,133.055,-291.995,-171.836,-51.338,-184.692,-11.497,-4.934
93.120,176.134,-18.902,174.655,82.308,-288.978,-117.391,-51.230,-143.256,-22.750,-42.868
93.125,179.817,-28.946,95.631,24.289,-298.206,-102.552,-50.687,-118.428,-22.062,-46.830
93.130,155.378,-34.010,50.380,-22.194,-242.941,-109.773,-51.694,-125.445,-7.368,-14.148
93.135,65.804,-50.369,-37.919,-52.075,-205.604,-101.531,-52.116,-176.024,-14.192,-35.747
93.140,30.744,-45.403,-89.897,-59.631,-237.658,-124.447,-51.369,-161.696,-6.236,-21.147
93.145,65.236,17.049,-86.592,-73.537,-258.380,-131.683,-51.892,-125.070,-12.219,-27.152
93.150,60.602,50.923,-113.224,-94.639,-240.123,-109.797,-50.742,-118.643,-29.764,-59.881
93.155,42.283,42.374,-152.208,-59.994,-171.045,-65.982,-51.259,-153.578,-17.637,-36.523
93.160,103.790,15.733,-87.806,-131.266,-72.347,-78.444,-51.166,-185.091,-10.212,-31.343
93.165,96.400,-0.561,-26.736,-139.253,-43.551,-107.049,-51.622,-143.162,-7.582,-38.828
93.170,37.662,-13.061,-0.324,-149.350,-15.536,-117.763,-50.908,-111.656,-8.354,-26.934
93.175,-4.291,-42.169,36.884,-88.485,23.378,-66.190,-52.305,-134.481,18.157,-59.435
93.180,-41.038,-78.242,28.594,-28.593,53.702,-30.596,-51.036,-200.294,-21.771,-64.245
93.185,-94.817,-114.295,38.335,27.409,94.135,-5.943,-50.088,-152.735,-7.856,-43.960
93.190,-73.470,-159.112,67.802,29.570,88.999,26.636,-49.331,-171.867,-5.992,-51.907
93.195,-63.450,-111.961,75.062,-28.339,77.147,22.700,-49.914,-99.449,-2.295,-24.039
93.200,-103.836,-31.259,59.952,6.483,64.354,0.165,-48.702,-123.927,-10.864,-48.593
93.205,-130.363,-23.399,38.651,42.544,53.867,-35.744,-50.918,-185.324,-3.270,-47.615
93.210,-139.899,-52.113,27.824,15.470,86.075,-135.296,-50.097,-153.352,-6.363,-60.189
93.215,-227.946,-91.414,5.928,-89.570,47.204,-187.224,-51.060,-130.585,-16.443,-67.103
93.220,-240.014,-108.206,2.546,-171.499,38.266,-125.450,-50.751,-136.802,-7.015,-66.847
93.225,-171.796,-104.216,-1.699,-164.355,94.587,-95.093,-50.122,-236.751,-12.473,-64.513
93.230,-101.701,-104.141,34.900,-99.136,90.923,-45.890,-49.532,-152.651,-5.747,-22.638
93.235,-116.381,-93.212,120.859,-7.147,58.864,-16.814,-49.893,-107.747,-16.478,-58.469
93.240,-160.620,-118.399,98.929,25.702,14.243,-59.974,-49.407,-133.955,-18.261,-74.062
93.245,-169.181,-73.070,85.017,6.430,-63.659,-136.686,-50.090,-173.875,4.079,-40.106
93.250,-152.964,-43.347,26.851,3.703,-61.243,-162.850,-50.468,-148.626,13.186,-83.948
93.255,-93.412,-87.180,-7.128,-7.258,-66.968,-182.412,-49.926,-166.232,4.829,-73.757
93.260,-56.477,-144.443,-2.243,-10.721,-92.410,-222.065,-49.645,-147.606,-0.553,-38.315
93.265,-107.567,-182.688,-28.592,-21.847,-3.264,-161.182,-49.222,-132.474,13.461,-45.419
93.270,-183.132,-145.177,-14.288,3.348,16.029,-30.641,-50.257,-143.189,-10.006,-15.321
93.275,-249.523,-34.705,6.060,33.546,-23.860,4.146,-48.823,-182.564,4.574,-55.963
93.280,-267.277,-63.902,46.038,11.207,25.805,-14.867,-50.663,-160.388,19.382,-21.568
93.285,-284.486,-136.221,69.490,-102.735,80.102,12.387,-50.810,-118.682,13.164,-59.292
93.290,-308.585,-162.964,19.552,-220.036,128.737,34.251,-51.239,-133.474,-5.666,-90.175
93.295,-270.532,-142.177,-21.627,-213.372,203.689,121.503,-52.001,-170.401,-15.686,-48.929
93.300,-192.437,-75.144,-15.928,-171.046,240.268,163.267,-50.842,-183.338,-20.156,-59.826
93.305,-201.211,-62.887,15.385,-160.760,132.305,170.348,-51.995,-126.621,-36.121,-75.388
93.310,-133.842,-88.447,14.211,-113.117,43.814,196.716,-51.930,-125.913,-32.302,-60.064
93.315,-66.534,-153.344,-39.486,-90.368,4.239,152.356,-52.008,-155.800,-34.971,-38.224
93.320,-90.791,-156.545,-105.164,-79.657,4.682,142.425,-51.253,-195.614,-47.339,-25.696
93.325,-104.285,-129.372,-84.688,-36.451,7.432,173.711,-51.154,-139.252,-52.679,-11.426
93.330,-57.968,-175.663,-82.810,-64.887,21.011,99.601,-50.768,-123.545,-43.351,-5.974
93.335,-95.469,-225.168,-73.048,-134.434,11.572,53.200,-50.877,-143.552,-25.986,4.598
93.340,-177.374,-156.707,-55.221,-169.594,-41.244,14.000,-52.042,-184.215,-48.589,-22.373
93.345,-211.608,-162.836,-77.284,-127.993,-117.191,-14.357,-51.094,-158.948,-45.830,9.642
93.350,-198.705,-203.835,-78.672,-80.272,-178.652,0.880,-51.958,-138.962,-36.895,-4.157
93.355,-211.450,-226.843,-123.667,-69.928,-208.476,57.517,-50.931,-133.081,-28.498,-9.062
